2017-05-03,1628.88882222,1545.30940914,1562.14433334,1615.62000002,15060856.6114,9510.43168964,1583.61440393
2017-05-04,1699.13,1515.0,1615.62,1603.89857162,26329240.648,16308.0549179,1614.49300854
2017-05-05,1663.9717299,1454.12233181,1603.89857162,1543.4,32397184.7318,20371.3188617,1590.33320089
2017-05-06,1629.48,1540.34490983,1543.40000001,1598.2058167,21397848.9899,13521.5219894,1582.50299091
2017-05-07,1657.0,1568.0,1598.2058167,1620.15,30423501.1912,19051.1544081,1596.93741068
2017-05-08,1723.99999999,1609.99000001,1621.99999994,1705.6743542,35687457.6486,21428.8077389,1665.39632458
2017-05-09,1813.8000001,1690.09940342,1705.6743542,1758.51393978,31031382.5895,17657.7834923,1757.37700052
2017-05-10,1816.38960565,1705.1,1758.89751477,1799.99999997,19590186.2445,11064.3436587,1770.56921303
2017-05-11,1900.99899995,1757.41238003,1799.99999997,1860.10327257,23108792.9675,12497.8363628,1849.02348667
2017-05-12,1876.88899399,1704.0,1857.5438325,1735.70623556,22671159.462,12647.816434,1792.49592847
2017-05-13,1828.56892521,1651.95470847,1735.70623556,1822.18209573,15487324.079,8946.70591635,1731.06439664
2017-05-14,1855.0,1776.777,1822.18209573,1826.0,11894862.0059,6537.96045898,1819.35361654
2017-05-15,1835.0,1720.0,1821.00000004,1771.09832331,17995978.9764,10205.6418898,1763.33631639
2017-05-16,1799.99,1719.0,1774.4785105,1787.00000024,20535506.5203,11641.7133402,1763.95912871
2017-05-17,1897.9,1770.13994165,1790.98999949,1872.99999994,25413098.858,13764.5627089,1846.26997569
2017-05-18,1948.0,1852.28556046,1872.99999999,1942.14469914,18368974.3005,9691.52645629,1895.36440758
2017-05-19,1994.0,1925.99999996,1942.2612287,1966.99999984,21303398.3148,10851.2273672,1963.22476655
2017-05-20,2075.51461898,1959.94713601,1966.9999998,2074.60645908,18428479.1818,9191.44067801,2004.96090083
2017-05-21,2099.99999999,1985.0,2073.0,2030.99999999,19641402.5893,9596.26451457,2046.77586361
2017-05-22,2229.19999997,1975.19120351,2030.99999996,2090.00000006,32492458.4463,15340.7304198,2118.05158927
2017-05-23,2245.0,2065.0,2092.00000003,2244.89495691,23111448.1805,10643.5753355,2171.39893805
2017-05-24,2447.99999999,2220.0,2244.0,2389.00000017,34548265.7309,14867.8601337,2323.68783538
2017-05-25,2698.36062429,2075.05493865,2389.0000002,2210.0,71553361.4381,29913.1020503,2392.04082939
2017-05-26,2484.45555317,1928.0,2210.0,2130.82794284,64314551.7456,29191.7923888,2203.17241535
2017-05-27,2205.56738819,1538.0,2135.5,1972.76599998,92665867.0032,48896.616808,1895.1386221
2017-05-28,2196.0,1850.0,1971.62,2057.10000001,53655830.8948,26269.1673512,2042.54022129
2017-05-29,2252.3002892,1976.01000001,2054.60213318,2207.0,33996389.9874,15934.8099473,2133.46692554
2017-05-30,2284.0,2050.5,2207.00000001,2139.99999999,40157964.7232,18353.432289,2188.03568133
2017-05-31,2240.50000002,2005.93937735,2139.99999998,2196.99999967,32306413.2023,15118.1040393,2136.93549921
2017-06-01,2368.55663483,2171.08644538,2196.99899999,2314.59525181,40944880.7579,17878.8310991,2290.13186214
2017-06-02,2413.92321999,2267.9299436,2322.20898,2408.0,22364557.4244,9630.88878719,2322.16962718
